Instagram ID,Username,Full name,Profile link,Avatar pic,Followed by viewer,Is verified,Followers count,Following count,Biography,Public email,Posts count,Phone country code,Phone number,City,Address,Is private,Is business,External url
6864402789,bakesnberries,Bakes N Berries,https://www.instagram.com/bakesnberries/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/235705537_115956744104019_6905351909363401522_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=Tvkjmb4c_vMQ7kNvgHoezeg&_nc_gid=19ee1130cc5c46d6ac1f47be56c2619c&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBXncNG4bsJ1ViQmaz_c9P_dgVyPwvQ-tvERrjoTueGmQ&oe=678B2E7F&_nc_sid=1e20d2,No,No,1772,592,"Jai Guru Ji
Order @ 9999970202
Delivering fresh & delicious cakes & pastries
📍CG-79, Unitech Arcadia,Sec-49,Gurgaon 
📍129,Sapphire Mall,Sector 90,Ggn",bakesberries@gmail.com,711.0,91.0,9999970202.0,Gurugram,,NO,YES,http://www.bakesnberries.com/
27528612779,timetablepnp,TimeTable | Bakery & Cafe,https://www.instagram.com/timetablepnp/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/271449837_966091044032422_3350460969118805082_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=110&_nc_ohc=iACj25ZKDKMQ7kNvgHI7slx&_nc_gid=c14f3c592c0149efb2b10f23edc68b5f&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAk9HPKbp1T8-8cetQj5BUE8G40PtkM5RVXcP0bVlqOBg&oe=678B2C97&_nc_sid=1e20d2,No,No,1136,535,"Let's take a break
Bakery & Cafe in the town with one of the finest handcrafted Breads and Cuisines!
Follow us and use #timetablepnp",Timetablepnp@gmail.com ,505.0,91.0,9615353531.0,Panipat,"Timetable, Model Town",NO,YES,
12170701750,mohanbakery.in,MohanBakery®️,https://www.instagram.com/mohanbakery.in/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/123603440_2859583207644884_5116623507942975642_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=KRb15lEA9HAQ7kNvgFx_o4X&_nc_gid=070ba9cf5081427586a9ce8e62e37cc9&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAy7hm0mNChtzJNWXSvRDTPKnJx3GXYX86v2Ycwi3vzvQ&oe=678B3610&_nc_sid=1e20d2,No,Yes,1943,0,"OFFICIAL PAGE®️
Ambala’s famous Bakery
Serving Since1914
Customised Cakes available 🎂🎂
FB-Mohanbakery1914
📍Ambala City 
📍Ambala Cantt 
📍Kurukshetra",mohanbakery1929@gmail.com,1070.0,91.0,9877114865.0,"Ambala, India",Mohan Bakery Manmohan Nagar,NO,YES,http://www.mohanbakery.in
358212943,adt.browniewala,Aditi Dhir,https://www.instagram.com/adt.browniewala/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/263333206_130256902754625_9105325348097914118_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=5yISvJxllX0Q7kNvgEsfwbP&_nc_gid=5efa6d5768844812953a2e7704eb71e0&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBNzm0DIFpRkeUIb2ZYftB120Zgd6opO2C7GYO4CT2IPw&oe=678B26D2&_nc_sid=1e20d2,No,No,2216,1150,"•Pan India shipping of Brownies 📦
•Artisanal & Handcrafted Desserts 
@lsr_edu 2018| @graduateinstitute 2020
📍Pune",dhir_aditi164@gmail.com,271.0,,,"Pune, Maharashtra",,NO,YES,
40031237098,gn_events_by_gunjan_neha,Gunjan Neha,https://www.instagram.com/gn_events_by_gunjan_neha/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/331377211_726426685509432_7156923994142292648_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=gmgfYWkdi-IQ7kNvgFH7dUi&_nc_gid=40f5801ef5bf48d3b35e0492542400d2&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYD3VIpb521eKz--CnwuW9AK8bDPxjj6ucdfNkg4lthuUw&oe=678B459C&_nc_sid=1e20d2,No,No,959,1215,"Event designer
📌Varanasi
📞(79856 82759) 
(DM/Call to place order)",gunjan.jalan1985@gmail.com,1060.0,91.0,7985682759.0,,,NO,YES,
7584247001,tdb_thedessertbar,The Dessert Bar by Sanjana Agarwal,https://www.instagram.com/tdb_thedessertbar/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/271296739_447088910103025_3345652717263811729_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=101&_nc_ohc=bU08TsyFqvgQ7kNvgFHzZTb&_nc_gid=48054fd6452f4e6483ee08b662744dd2&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYD8iRILpS2InyNxA9k3vhhSGQ9OFq5LMrvRdf45V6y-lQ&oe=678B26C8&_nc_sid=1e20d2,No,No,1062,134,"@sanjana_agarwal80 
High spirited home bakery specialising in alcohol infused desserts that also offers delicious desserts for all teetotallers!",tdb.thedessertbar@gmail.com,607.0,91.0,9810137161.0,"Delhi, India","80, Anand Lok Rd, First Floor",NO,YES,https://tdb-thedessertbar.mini.store
49605468283,jaya_bakery_thodupuzha,JAYA BAKERY THODUPUZHA,https://www.instagram.com/jaya_bakery_thodupuzha/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/452982614_4006277719628467_6379340352085206463_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8MXTQaJ0xxkQ7kNvgFmsdmv&_nc_gid=22b3a5777c7746db87f533dcd39caea1&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAQlCmZTsDcuJGjQtoQU3gdWAc94s6vNJVBuUueCl2NyA&oe=678B3AB5&_nc_sid=1e20d2,No,No,90,40,"Since 1986
Cakes and savoury
Customised cakes..
Cakes, cupcakes, donuts and more..
DM FOR ORDERS",jayabakery2014@gmail.com,31.0,,,"Thodupuzha, India",kanjiramattom junction near depaul school,NO,YES,
4033175279,itswhipped,Its Whipped | Bangalore Bakery,https://www.instagram.com/itswhipped/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/186206740_217894179858292_8537844900214844540_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_c5B7KLPohAQ7kNvgF00ur9&_nc_gid=d812782fae7744d8bb9a0869ab236c05&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDCJftggJM66XYzU2Z_PQprPvdMCW4D_pho7f2O7nN54A&oe=678B2F5C&_nc_sid=1e20d2,No,No,6796,45,"🍰Customised Bento Cakes
🎂Eggless Layered Cakes
🍪Breads,Savouries,Desserts, & Hampers",itswhipped.blr@gmail.com,773.0,91.0,8722424406.0,,,NO,YES,
45330103261,baken_dcake,Bake and Cake,https://www.instagram.com/baken_dcake/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/186857205_3116140092007488_5548461896162468207_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=qXEeWw6QQe4Q7kNvgEglhe2&_nc_gid=a8da23f88fea4d1ea1393c1ae1abb65a&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAGNdVd6UyA_5-UWGp_ay11Fmz01AS17TihXFQ6v1rZWg&oe=678B41BB&_nc_sid=1e20d2,No,No,58,7,"All Types of Cake Available 
📍 Balurghat 
Homemade Fresh Cream Cake 😋
Owner -@esha.saha007",#NAME?,185.0,,,,,NO,YES,
49491167654,bakeddelights_ggn,Nabaneeta Saha,https://www.instagram.com/bakeddelights_ggn/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/243153168_384293426717284_3936410898861874090_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=iHj7LcSfB_8Q7kNvgG3Yfcb&_nc_gid=9016f2767ea04018996237b35a88bb6b&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCS-zRbfMoxC6K_5M7-VwjWNGjaN6JVhXXHfqSZPXlXlQ&oe=678B37A4&_nc_sid=1e20d2,No,No,4,10,"✨Dedicated to serve you one-of-a-kind gluten-free fresh bakes.
🎂Customised cakes
🍞Gourmet breads
🧁Cupcakes & Muffins
🍪Cookies
🥮Pies & Tarts",nabaneetasaha13@yahoo.com,14.0,,,Gurugram,"Huda market, Sector 46",NO,YES,https://www.bakeddelights.in/
46698301182,zoet_cakeatelier,Zoet,https://www.instagram.com/zoet_cakeatelier/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/164968306_712756709420101_8383121779914800417_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=101&_nc_ohc=vYPAnu869KEQ7kNvgHOfSeN&_nc_gid=4f70070929fd4dc0a9e1adc3465c6fb8&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBDHS0mD4pwqiJJA610gIUctv7JFrJC_lknVCIbLeb84Q&oe=678B197B&_nc_sid=1e20d2,No,No,571,435,"FSSAI REGISTERED
Contact time 10AM - 8PM
DM or whatsapp @ 9633300160
Calicut,Kerala
place your order at least 72 hrs prior to the event",zoetcakeatelier@gmail.com,218.0,91.0,9633300160.0,,,NO,YES,https://instagram.com/zoet_cakeatelier?igshid=h5e33g1x9zfs
9513034837,bakedingtown,Baked In G Town,https://www.instagram.com/bakedingtown/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/459796394_1596234404605203_4557636390131375788_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=zon_DXqJwNYQ7kNvgEy5iVd&_nc_gid=015c98a802544a73a9c45e4bf35b7f55&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYB19nL3etH3cPASOeGLF2LDVTOdm2C0S-37D2HfyGRBlA&oe=678B11F8&_nc_sid=1e20d2,No,No,2351,1,"Esthétique Grazing Tables 🦢
Tablescaping, Catering, Desserts, Beverages, & Decor 
WhatsApp on +91 9654421252 for bookings",bakedingtown@gmail.com,183.0,91.0,9654421252.0,"Gurgaon, Haryana",,NO,YES,
49341080361,utsavassociates,Sonusingh Mehra,https://www.instagram.com/utsavassociates/,https://scontent-bom2-4.cdninstagram.com/v/t51.2885-19/363325507_812574556905138_488222472163230681_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-4.cdninstagram.com&_nc_cat=106&_nc_ohc=jq1exR5rzA0Q7kNvgHDUKq9&_nc_gid=6d42a1db216746a397d7cabd8c4cee4b&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDpLHDEkm9M_ZMR5JIJNWfkgc4rC85TD7dVOiZQSYsnpw&oe=678B2BAD&_nc_sid=1e20d2,No,No,49,17,"India's Best legal consultant
All Types legal services
Trademark
Copyright
ISO
GST
FSSAI
Company Ragistration
More details Contact Us 7649871174
.
.
.",utsavassociates28@gmail.com,25.0,91.0,7649871172.0,,,NO,YES,https://ustav-associates.business.site/
49828099248,ssbakers.surat,SS BAKERS,https://www.instagram.com/ssbakers.surat/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/244692220_404063484619966_5249472543212049318_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=110&_nc_ohc=53K5sVSIdL4Q7kNvgEAWMOc&_nc_gid=fe43bea0a2764cf285c13e422ad3aa20&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCcipVwjowyUxt22No6oH4i5MquUeq6l5hxv-Ww6wF4yg&oe=678B246E&_nc_sid=1e20d2,No,No,105,4,"▫️One stop store for all your baking supplies 🍥
▫️Baking tools | Essentials | Bakeware | Boxes 🎁
▫️Shipping all over India 🛍️
▫️DM us for inquiries 📥",ssbakers.store@gmail.com,27.0,91.0,9662880124.0,"Surat, Gujarat","G-62, Vip Plaza, Vip Road",NO,YES,https://www.facebook.com/SS-Bakers-106014145199462/
45463814559,monginisenterprises,Monginis - Cakes 🧁,https://www.instagram.com/monginisenterprises/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/144334443_229870458801941_7347014993294566774_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mhHQeRxdDaoQ7kNvgGnjNcM&_nc_gid=90a440c29e9b48de802a9506b8bcf41b&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBGVdb5-ooOsIk6uKFF_glOGhb_bMOkw6FWdTRYtTqkhw&oe=678B1376&_nc_sid=1e20d2,No,No,45,35,"Chocolates, Cakes, Savouries and lot more! Delivery available or you can visit us! 
DM for orders!",monginisenterprises@gmail.com,26.0,,,,,NO,YES,
49022535270,thebaxter.in,Home Baker,https://www.instagram.com/thebaxter.in/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/241718715_1177319412786891_1637635453501489446_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=247kkjo4qLMQ7kNvgHk9W_r&_nc_gid=36c234f5896942e5a46cb36ea001db2e&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAYLz85H87EWuIbqlVd9tFVHS2fuVXxg1xKIZ3KYh1iKw&oe=678B2933&_nc_sid=1e20d2,No,No,193,9,"𝑮𝒐𝒖𝒓𝒎𝒆𝒕 𝑫𝒆𝒔𝒔𝒆𝒓𝒕𝒔
📍𝐍𝐨𝐫𝐭𝐡 𝐆𝐨𝐚
𝐃𝐞𝐥𝐢𝐯𝐞𝐫𝐢𝐧𝐠 𝐭𝐨 𝐦𝐮𝐥𝐭𝐢𝐩𝐥𝐞 𝐫𝐞𝐬𝐭𝐚𝐮𝐫𝐚𝐧𝐭𝐬 𝐢𝐧 𝐆𝐨𝐚",anks71291@gmail.com,115.0,91.0,8381091085.0,,,NO,YES,
40194931542,breadmill_bakes,Breadmill,https://www.instagram.com/breadmill_bakes/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/157820689_132559505446903_5694988201467297144_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7YCmkf1xJucQ7kNvgFawW8C&_nc_gid=24947f1d72d64875bce11a9f2a3c4ac6&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCeF-hRnzB7KN02I__3pzmyMs3Cu-8PQa0t_0kj-9tEbQ&oe=678B3612&_nc_sid=1e20d2,No,No,411,21,"Entice your taste buds with our premium breads 🍞, buns🥯, cookies🍪, khari & many more.
🟢Pure Vegetarian.
🌱Natural Preservative.
✨Premium Ingredients.",aashnabhartia19@gmail.com,43.0,91.0,8724939029.0,"Kamakhya, Guwahati",,NO,YES,
44819852238,mioamorejajpur,Mio Amore ( Jajpur Road ),https://www.instagram.com/mioamorejajpur/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/327103256_2340211699469721_1447116259972611658_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=EMRscZN8rz4Q7kNvgGir0QN&_nc_gid=c4688c8856b945daa947179e39cbce5e&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBtYCF9Y4RDOhjJD3m3FwS5xwyC5VrqXE0AC8ba1sPlhQ&oe=678B4443&_nc_sid=1e20d2,No,No,213,4,"The Cake Shop |
In Jajpur (Gopanbandhu Chhak)
Largest & Most loved bakery chain of Eastern-India |
For Home delivery Contact 👇
Phone no :+919348816370",mioamorebakery2@gmail.com,264.0,91.0,7848880898.0,Jajpur,Gopanbandhu Chhak,NO,YES,https://mioamoreshop.com/
36767979952,cosmic_bakester,C O S M I C  B A K E S T E R,https://www.instagram.com/cosmic_bakester/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/416625517_3261018074203344_8309606547318866507_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=_vDAQMPN--IQ7kNvgHry4hc&_nc_gid=00de4f50f7174042ad47e612ee9784da&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAZ9Bpku_e5XBlryUcdW90bAIxyX-Xm5xg8uIh-1iN3vw&oe=678B17A2&_nc_sid=1e20d2,No,No,828,148,Crafted by Koyel 🦋,koyel21082002@gmail.com,916.0,91.0,9883266903.0,Murshidabad,Lalbagh,NO,YES,https://www.instagram.com/koyeldassss
49091548960,woh_xpo,World of Hospitality,https://www.instagram.com/woh_xpo/,https://scontent-bom2-2.cdninstagram.com/v/t51.2885-19/238576800_863709310921007_5872146585590030898_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=6Yet645WJpcQ7kNvgF54OoC&_nc_gid=8375aa2602a943299cc3ad52455347fd&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDM6YHaIgs6GyggVEP-9eTbyqTb3f4_rofXi8B88mC_Tg&oe=678B29DB&_nc_sid=1e20d2,No,No,1087,407,"Media & Events | Magazine for hospitality professionals, interviews, columns, property and product reviews| Webinars | Virtual Shows | Exhibitions",iwoh21@gmail.com,1052.0,91.0,9899003030.0,"Mumbai, Maharashtra",Mumbai,NO,YES,https://bit.ly/VisitorWOHXpo
8380679912,rama_traders_agra,Rama Traders,https://www.instagram.com/rama_traders_agra/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/242008146_174047534871512_596434609904178450_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=pQiLA1O9gHkQ7kNvgHVfGGI&_nc_gid=95d3bbbf9e28422a96b5352f8e3490d9&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDQcDH18r-Boi4Jj_HrA2qRBKHK2rXarXzZnQB15x8NpA&oe=678B4482&_nc_sid=1e20d2,No,No,2113,659,"Deals in - Raw Material of Ice Cream, Bakery, Confectionary and Bread Industries.",abhilashachhabhilashachhabria16@gmail.com,400.0,91.0,9897141111.0,"Agra, Uttar Pradesh","1/287, Peepal Mandi Road",NO,YES,https://www.youtube.com/@RamaTraders25
47391280351,careme_in,Carême Bakery,https://www.instagram.com/careme_in/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/461865955_557459680277163_3730903109697255638_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=mEDCDoxrj1oQ7kNvgGp6sOj&_nc_gid=7d12bd9fd02d4a079e0240143c3297b9&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAvp9uqpK9ZfG1HUsnt-AQRxKwvHNA55lTAqM84QyiaUA&oe=678B40B3&_nc_sid=1e20d2,No,No,224,43,"DM or contact for tasty treats 😋
COMING SOON TO GK-1 M BLOCK!!
Alumni @lecordonbleuparis",careme.delhi@gmail.com,75.0,,,,,NO,YES,
40021822247,hotpizza_bakery,📍HOTPIZZA,https://www.instagram.com/hotpizza_bakery/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/460479273_1039629867646731_6302728211991423555_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=m-97AFNAokUQ7kNvgGU--tT&_nc_gid=5e59c7e95c8149f7b021977c09f9bf1e&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCyyZzJ-eHwFMklYvSErtKxHmsBdaK1h7dXHA7w7uWIRw&oe=678B415B&_nc_sid=1e20d2,No,No,1699,733,"@tripathi__lalit
•welcome to pizza page
•Hot_pizza🍕🍕🍔
Call - 8824049572
🍴We serve best CAKE & PIZZA
Add--. Bhilwara road maru darwaja
•📍deogarh#",hotpizza65@gmail.com,474.0,91.0,8824049572.0,"Deogarh, Rajasthan",out side of maru gate,NO,YES,
44419185,bakerystandard,Standard Bakery,https://www.instagram.com/bakerystandard/,https://scontent-bom2-4.cdninstagram.com/v/t51.2885-19/145325781_1634273380106826_1806054565623869194_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-4.cdninstagram.com&_nc_cat=106&_nc_ohc=2odDRGsFJDcQ7kNvgGMg9LU&_nc_gid=b0cfe9e6a52b420e8785884d7a9a86b9&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCif4jABiotB8vGItLkMvA0IAQMnCX7XC-Qc50KpTl4mA&oe=678B3EC6&_nc_sid=1e20d2,No,No,700,908,"Freshly baked happiness 🍞 | Premium breads, cakes & pastries 🧁 | Spreading sweetness since 1978. Custom Orders and Festive Treats 🎉. Visit Us Today",bunty1233@gmail.com,194.0,91.0,9893407030.0,Dhar,"Office & Kitchen : 41, Industrial Area, Retail Shop : Shivaji Marg Dhanmandi",NO,YES,
7079082505,pushtitushtipackaging,PUSHTI TUSHTI PACKAGING,https://www.instagram.com/pushtitushtipackaging/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/278177229_547845106685960_2504343024617027087_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=GpphhaDAtZ4Q7kNvgF0_hIO&_nc_gid=d72c14b472394282b4205f6b6093e827&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCYKTk7-7f06a8Li84RCliGidT87-p6XSUpRrA-jd9GZA&oe=678B2DB9&_nc_sid=1e20d2,No,No,312,799,"Unleash Your Baking Creativity with Pushtitushti Cake Moulds! ✨
 For B2B Enquiries - wa.me//+919831494506/ 🌟
#CakeMouldLove 🛒 Shop Now 👇",pushtitushtipackaging@gmail.com,683.0,,,Kolkata,"201, Mukti Chambers, 4, Clive Row, Kolkata",NO,YES,http://www.pushtitushti.com
47553428191,panacottas9,Panacottas,https://www.instagram.com/panacottas9/,https://scontent-bom2-4.cdninstagram.com/v/t51.2885-19/471957590_587871087314658_1560811675540254894_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-4.cdninstagram.com&_nc_cat=106&_nc_ohc=5UGZgQnk5t4Q7kNvgFlWp7c&_nc_gid=2c6fcc341b7a4c88a06d0dee9e12ff66&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDjRJ45MHXfvLrZ3tqM5jp1lPQ-B4_sXvuZ5-6llTt2hA&oe=678B27BB&_nc_sid=1e20d2,No,No,3327,117,"PATISSERIE•BOULANGERIE•DINE IN
☎️ : 0172-4189555 | +91 9115905111",arjunpajni@yahoo.com,479.0,91.0,9646930228.0,,,NO,YES,
5859915579,voguebakes_aizawl,🌸🌼mimihnamte🌸🌼,https://www.instagram.com/voguebakes_aizawl/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/238399103_857511025153549_7724114527115531907_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=101&_nc_ohc=z5IUgJ2oM-4Q7kNvgGJQPL_&_nc_gid=9a921097f52148baaea58e709a89c743&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDOoNTzTiDbCvbm7wZ4YTWwClQm3GsbtAVY20Y5nDeYLA&oe=678B3D18&_nc_sid=1e20d2,No,No,6470,299,"📍Aizawl, Mizoram
📱📞8118981320
💥 Macarons💥Croissants💥 Bread items
💥wholesale 💥cakes
Bakery machinery dealer @vogue_bakes_baking_equipments",mimi.voguebakes@gmail.com,523.0,91.0,8118981320.0,,,NO,YES,
39505230849,the_cakestory_,Usha Vermaa,https://www.instagram.com/the_cakestory_/,https://scontent-bom2-2.cdninstagram.com/v/t51.2885-19/199242002_200612898592463_6952837063799003678_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=7yUHy3Zo0BkQ7kNvgEs8UoN&_nc_gid=431b8097507e45019dfbd8acb35b1a73&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDNHgDG_6GNWuscX8RiluB-GX7Tny-wk2UmCRNX6_Z5dQ&oe=678B467E&_nc_sid=1e20d2,No,No,1816,4095,"Kolkata📍
Baking/Hamper Supplies. 🎂
Quality products at affordable prices. 🛍️
@the_hamperstory_ for artificial flowers🌸
Pan India Shipping Available. 🛫",mohitvrm96@gmail.com,313.0,,,,,NO,YES,
2984247196,jos_baking_co,Jo's Baking Co.,https://www.instagram.com/jos_baking_co/,https://scontent-bom2-2.cdninstagram.com/v/t51.2885-19/15306605_1216597498432427_2250821991365869568_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=I2gdi4IbchgQ7kNvgHwyiFw&_nc_gid=7a509ca3f95b4e6cb67cc938a0bba053&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAu67FBVMmiaM3f_OKjeIIyvZX-MlYLRzebGQHcxG6fsA&oe=678B2F99&_nc_sid=1e20d2,No,No,691,623,"Ganache and Buttercream Cakes
All products Egg-free
Customised Cakes | Chocolates | Cookies | Donuts | Hampers
📞9650237565
❤️Advance / Pre Orders Only",josbakingco@gmail.com,316.0,,,"Mumbai, Maharashtra",Bandra,NO,YES,https://www.whatshot.in/mumbai/satiate-your-sweet-tooth-with-delectable-baked-goodies-from-jos-baking-co.-c-42574
42528164196,monicas_kitchen_agra,Monica Bhatia 🧿,https://www.instagram.com/monicas_kitchen_agra/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/447973030_427215656903173_9109852052988632946_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=101&_nc_ohc=che7o8d4blYQ7kNvgFjjTto&_nc_gid=02bd07ee624948098da080f37d560adb&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDP8sVYXqYBvi0KsQlPD32YJXmOoTHJCIut25UuprXaxQ&oe=678B1D71&_nc_sid=1e20d2,No,No,280,255,Amazing cook with years and years of experience! 👩‍🍳 Doing what I love. ❤️ DM to place your order.💬 home delivery available! 😊,sunainabhatia19@gmail.com,211.0,91.0,9319568833.0,"Agra, Uttar Pradesh",,NO,YES,
6419317367,sourdoughqueenbombay,"Sourdough Bakery, Mumbai",https://www.instagram.com/sourdoughqueenbombay/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/177499841_510307163457032_1610055413078328875_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=kQqjah7XQ_AQ7kNvgGfegOA&_nc_gid=ea5c587c66bb48ce8f983c1db9e0c9e6&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDGGl-Fd-IqZ2eQrEFTrrfMYVl90mKw2MbaA4OWIcgFIA&oe=678B3C4B&_nc_sid=1e20d2,No,No,977,386,"Baked with love by @cookingwithmitat with locally sourced ingredients
💪🏽Gut friendly #SourdoughBreads 
📍Mumbai
❌ Processed flour
🍞Order yours today",sourdoughqueenmumbai@gmail.com,324.0,91.0,9820099125.0,,,NO,YES,
